steam_appid,name,steam_release_date,release_month,release_date_source,in_vndb,in_steam_visual_novel_tag,set_category,in_target_scope,exclusion_reason,vndb_ids,vndb_release_ids,vndb_titles,vndb_rtypes,vndb_official,steam_title,price_text,is_free,store_url,vndb_url
1375160,Pakucchau zo!! - Download Edition,2007-03-06,2007-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v6779,r29565,Pakucchau zo!!,complete,True,,,,https://store.steampowered.com/app/1375160/,https://vndb.org/v6779
1374040,Yogatte! Oku-sama ~Yokkyuu Fuman na Mucchiri Tsuma-tachi~ Download Edition,2008-09-26,2008-09,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v3459,r29553,Yogatte! Oku-sama ~Yokkyuu Fuman na Mucchiri Tsuma-tachi~,complete,True,,,,https://store.steampowered.com/app/1374040/,https://vndb.org/v3459
31100,Wallace & Gromit’s Grand Adventures,2009-03-23,2009-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Wallace & Gromit’s Grand Adventures,$14.99,False,https://store.steampowered.com/app/31100/,
1055760,Mei Shaonian Meng Gongchang 3 - Chongsheng,2010-07-24,2010-07,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v10529,r21259,Mei Shaonian Meng Gongchang 3 - Chongsheng,complete,True,,,,https://store.steampowered.com/app/1055760/,https://vndb.org/v10529
2285330,"Ai Suru Tsuma, Reina no Uwaki Kokuhaku ""O, Ore yori Kimochi Yokatta no ka...?"" → ""...Un. Sugokatta"" - Download Edition",2011-04-22,2011-04,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v6755,r90684,"Ai Suru Tsuma, Reina no Uwaki Kokuhaku ""O, Ore yori Kimochi Yokatta no ka...?"" → ""...Un. Sugokatta""",complete,True,,,,https://store.steampowered.com/app/2285330/,https://vndb.org/v6755
2285350,Hoka no Otoko no Seieki de Haramu Toki ~Fusuma no Mukou de Otouto no Seieki o Sosogikomareteiru Tsuma~ Download Edition,2011-10-28,2011-10,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v7529,r74017,Hoka no Otoko no Seieki de Haramu Toki ~Fusuma no Mukou de Otouto no Seieki o Sosogikomareteiru Tsuma~,complete,True,,,,https://store.steampowered.com/app/2285350/,https://vndb.org/v7529
2285320,"Ai Suru Tsuma, Misaki no Furin Shouko ""Danna to Docchi ga Kimochi Ii?"" → ""Anata no Hou ga... A, Dame, Mata Icchau...!"" - Download Edition",2012-01-27,2012-01,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v8012,r74018,"Ai Suru Tsuma, Misaki no Furin Shouko ""Danna to Docchi ga Kimochi Ii?"" → ""Anata no Hou ga... A, Dame, Mata Icchau...!""",complete,True,,,,https://store.steampowered.com/app/2285320/,https://vndb.org/v8012
1424190,Curious Alice,2012-02-22,2012-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Curious Alice,$4.99,False,https://store.steampowered.com/app/1424190/,
207610,The Walking Dead,2012-04-24,2012-04,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Walking Dead,$14.99,False,https://store.steampowered.com/app/207610/,
209370,Analogue: A Hate Story,2012-04-27,2012-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v9680,r37286,Analogue: A Hate Story,complete,True,Analogue: A Hate Story,$9.99,False,https://store.steampowered.com/app/209370/,https://vndb.org/v9680
214610,Cherry Tree High Comedy Club;Cherry Tree High Comedy Club (Original Setting Version);Cherry Tree High Comedy Club - Trial Edition,2012-04-27,2012-04,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v8455,r17210;r35223;r37312,Manken!,complete;trial,True,,,,https://store.steampowered.com/app/214610/,https://vndb.org/v8455
211340,Magical Diary: Horse Hall,2012-05-31,2012-05,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v7499,r14999,Magical Diary: Horse Hall,complete,True,Magical Diary: Horse Hall,$14.99,False,https://store.steampowered.com/app/211340/,https://vndb.org/v7499
2285340,"Ai Suru Tsuma ga Me no Mae de Tanin Bou ni Tsuranukare, Yogari Aeide Iku. Gomennasai Anata. Demo, Watashi Kimochi Ii no... - Download Edition",2012-08-24,2012-08,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v10210,r56263,"Ai Suru Tsuma ga Me no Mae de Tanin Bou ni Tsuranukare, Yogari Aeide Iku. Gomennasai Anata. Demo, Watashi Kimochi Ii no...",complete,True,,,,https://store.steampowered.com/app/2285340/,https://vndb.org/v10210
3252100,Netorare Byou ~Ai Suru Tsuma ga Ore Igai no Otoko ni Nakadashi Sarenai to Tasukaranai Kibyou ni Nattara~,2012-08-31,2012-08,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v11147,r22688,Netorare Byou ~Ai Suru Tsuma ga Ore Igai no Otoko ni Nakadashi Sarenai to Tasukaranai Kibyou ni Nattara~,complete,True,,,,https://store.steampowered.com/app/3252100/,https://vndb.org/v11147
1053270,Henshin Ganbou - Download Edition,2012-09-28,2012-09,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v11136,r23146,Henshin Ganbou,complete,True,,,,https://store.steampowered.com/app/1053270/,https://vndb.org/v11136
323760,Dandelion Demo,2012-10-31,2012-10,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v10792,r23578,Dandelion ~Neoege Buneun Baram~,trial,True,,,,https://store.steampowered.com/app/323760/,https://vndb.org/v10792
2473500,"Netorarezuma Asuka Watashi, Hoka no Otoko no Hito de Konna ni Kanjichatteru... - Download Edition",2012-11-23,2012-11,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v10848,r74056,"Netorarezuma Asuka Watashi, Hoka no Otoko no Hito de Konna ni Kanjichatteru...",complete,True,,,,https://store.steampowered.com/app/2473500/,https://vndb.org/v10848
234940,The 39 Steps,2013-03-15,2013-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v12284,r26073,The 39 Steps,complete,True,,,,https://store.steampowered.com/app/234940/,https://vndb.org/v12284
226740,Monster Loves You!,2013-03-18,2013-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Monster Loves You!,$9.99,False,https://store.steampowered.com/app/226740/,
2457590,Magic Potion Stories - Trial Edition,2013-03-29,2013-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v15227,r78859,Magic Potion Stories,trial,True,,,,https://store.steampowered.com/app/2457590/,https://vndb.org/v15227
2470020,"Ai Suru Tsuma no Ana wa Tanin no Ana Datta... ~Bishiri o Sashidashi, Aniki no Nikubou o Onedari Suru Midarazuma~ Download Edition",2013-05-17,2013-05,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v11992,r26878,"Ai Suru Tsuma no Ana wa Tanin no Ana Datta... ~Bishiri o Sashidashi, Aniki no Nikubou o Onedari Suru Midarazuma~",complete,True,,,,https://store.steampowered.com/app/2470020/,https://vndb.org/v11992
2474610,"Bijiri o Yurashi Hoka no Otoko to Kairaku o Musaboru Midarazuma: Gomennasai, demo Anata no Mono ja Watashi Manzoku Dekinai no...... - Download Edition",2013-08-16,2013-08,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v12499,r28505,"Bijiri o Yurashi Hoka no Otoko to Kairaku o Musaboru Midarazuma: Gomennasai, demo Anata no Mono ja Watashi Manzoku Dekinai no...",complete,True,,,,https://store.steampowered.com/app/2474610/,https://vndb.org/v12499
365630,Blue Rose - Demo;Blue Rose Reprise - Demo,2013-08-17,2013-08,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v11869,r24735;r84898,Blue Rose,trial,True,,,,https://store.steampowered.com/app/365630/,https://vndb.org/v11869
239700,Hate Plus,2013-08-19,2013-08,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v12475,r26563,Hate Plus,complete,True,Hate Plus,$9.99,False,https://store.steampowered.com/app/239700/,https://vndb.org/v12475
239200,Amnesia: A Machine for Pigs,2013-09-10,2013-09,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Amnesia: A Machine for Pigs,-80%,False,https://store.steampowered.com/app/239200/,
248800,Dysfunctional Systems: Learning to Manage Chaos,2013-09-26,2013-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v11944,r25036,Dysfunctional Systems Episode 1: Learning to Manage Chaos,complete,True,Dysfunctional Systems: Learning to Manage Chaos,$4.99,False,https://store.steampowered.com/app/248800/,https://vndb.org/v11944
237890,Agarest: Generations of War,2013-10-03,2013-10,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Agarest: Generations of War,-30%,False,https://store.steampowered.com/app/237890/,
965810,Kara no Shojo - Voiced Edition,2013-10-04,2013-10,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v810,r29843,Kara no Shoujo,complete,True,,,,https://store.steampowered.com/app/965810/,https://vndb.org/v810
250320,The Wolf Among Us,2013-10-11,2013-10,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Wolf Among Us,$14.99,False,https://store.steampowered.com/app/250320/,
252890,Dracula: Love Kills,2013-10-29,2013-10,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Dracula: Love Kills,$9.99,False,https://store.steampowered.com/app/252890/,
251990,Long Live The Queen,2013-11-08,2013-11,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Long Live The Queen,-70%,False,https://store.steampowered.com/app/251990/,
258090,99 Spirits,2013-11-12,2013-11,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,99 Spirits,$9.99,False,https://store.steampowered.com/app/258090/,
263140,Postmortem: One Must Die (Extended Cut),2013-12-03,2013-12,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Postmortem: One Must Die (Extended Cut),$2.99,False,https://store.steampowered.com/app/263140/,
263400,War of the Human Tanks,2014-01-10,2014-01,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v11122,r22634,Totsugeki! Ningen Sensha =War of the Human Tanks=,complete,True,War of the Human Tanks,$9.99,False,https://store.steampowered.com/app/263400/,https://vndb.org/v11122
257970,Loren The Amazon Princess,2014-01-15,2014-01,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v9935,r45250;r45252,Loren The Amazon Princess,complete,True,Loren The Amazon Princess,-75%,False,https://store.steampowered.com/app/257970/,https://vndb.org/v9935
270700,Loren The Amazon Princess: The Castle Of N'Mar - Steam Edition,2014-01-15,2014-01,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v9935,r45251,Loren The Amazon Princess,partial,True,,,,https://store.steampowered.com/app/270700/,https://vndb.org/v9935
259720,Fading Hearts,2014-02-05,2014-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v2635,r5178,Fading Hearts,complete,True,Fading Hearts,$12.99,False,https://store.steampowered.com/app/259720/,https://vndb.org/v2635
263300,BlazBlue: Calamity Trigger,2014-02-13,2014-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v5381,r36837,BLAZBLUE CALAMITY TRIGGER,complete,True,,,,https://store.steampowered.com/app/263300/,https://vndb.org/v5381
261680,Journal,2014-02-17,2014-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Journal,$9.99,False,https://store.steampowered.com/app/261680/,
251870,Go! Go! Nippon! ~My First Trip to Japan~,2014-02-21,2014-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v7316,r14519,Go! Go! Nippon! ~My First Trip to Japan~,complete,True,Go! Go! Nippon! ~My First Trip to Japan~,-50%,False,https://store.steampowered.com/app/251870/,https://vndb.org/v7316
2499910,"Hoka no Otoko no Seieki de Haramu Toki 2 -Shouji ni Utsuru, Kaikan ni Modae Kurutta Tsuma no Kage- Download Edition",2014-02-21,2014-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v13553,r32589,"Hoka no Otoko no Seieki de Haramu Toki 2 -Shouji ni Utsuru, Kaikan ni Modae Kurutta Tsuma no Kage-",complete,True,,,,https://store.steampowered.com/app/2499910/,https://vndb.org/v13553
269030,The Yawhg,2014-02-27,2014-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Yawhg,$9.99,False,https://store.steampowered.com/app/269030/,
269010,Science Girls,2014-03-20,2014-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Science Girls,$4.99,False,https://store.steampowered.com/app/269010/,
1212780,Ai no Uta - Download Edition,2014-03-30,2014-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v15032,r33430,Ai no Uta,complete,True,,,,https://store.steampowered.com/app/1212780/,https://vndb.org/v15032
288040,Actual Sunlight,2014-04-03,2014-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v32333,r83336,Actual Sunlight,complete,True,Actual Sunlight,$4.99,False,https://store.steampowered.com/app/288040/,https://vndb.org/v32333
260130,Agarest: Generations of War Zero,2014-04-17,2014-04,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Agarest: Generations of War Zero,$19.99,False,https://store.steampowered.com/app/260130/,
291030,Always Remember Me,2014-04-18,2014-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v6498,r12879,Always Remember Me,complete,True,Always Remember Me,-75%,False,https://store.steampowered.com/app/291030/,https://vndb.org/v6498
284830,Clockwork Tales: Of Glass and Ink,2014-04-24,2014-04,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Clockwork Tales: Of Glass and Ink,$14.99,False,https://store.steampowered.com/app/284830/,
293680,Cinders,2014-05-01,2014-05,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v7506,r15014,Cinders,complete,True,Cinders,$19.99,False,https://store.steampowered.com/app/293680/,https://vndb.org/v7506
291050,Planet Stronghold,2014-05-05,2014-05,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Planet Stronghold,-75%,False,https://store.steampowered.com/app/291050/,
290990,Flower Shop: Summer In Fairbrook,2014-05-16,2014-05,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v5608,r10880,The Flower Shop: Summer In Fairbrook,complete,True,Flower Shop: Summer In Fairbrook,-75%,False,https://store.steampowered.com/app/290990/,https://vndb.org/v5608
274310,Always Sometimes Monsters,2014-05-21,2014-05,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Always Sometimes Monsters,$9.99,False,https://store.steampowered.com/app/274310/,
293920,Spirited Heart Deluxe,2014-05-29,2014-05,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v1600,r36830,Spirited Heart,complete,True,Spirited Heart Deluxe,-75%,False,https://store.steampowered.com/app/293920/,https://vndb.org/v1600
302950,Heileen 1: Sail Away,2014-06-06,2014-06,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v1675,r3280,Heileen: Sail Away,complete,True,Heileen 1: Sail Away,-75%,False,https://store.steampowered.com/app/302950/,https://vndb.org/v1675
302290,Infinite Game Works Episode 0,2014-06-10,2014-06,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v6950,r36828,Infinite Game Works,partial,True,Infinite Game Works Episode 0,$11.99,False,https://store.steampowered.com/app/302290/,https://vndb.org/v6950
305480,Heileen 2: The Hands Of Fate,2014-06-11,2014-06,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v2996,r5893,Heileen 2: The Hands Of Fate,complete,True,Heileen 2: The Hands Of Fate,-75%,False,https://store.steampowered.com/app/305480/,https://vndb.org/v2996
269250,WORLD END ECONOMiCA episode.01,2014-06-17,2014-06,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v7184,r55944,WORLD END ECONOMiCA,partial,True,WORLD END ECONOMiCA episode.01,$12.99,False,https://store.steampowered.com/app/269250/,https://vndb.org/v7184
2473000,"Ai Suru Tsuma, Nagisa no Uwaki Kokuhaku Okuyukashii Tsuma no Karada ga, Aitsu no Geki Piston de Torokete Ita Shinjitsu - Download Edition",2014-06-20,2014-06,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v13947,r34689,"Ai Suru Tsuma, Nagisa no Uwaki Kokuhaku Okuyukashii Tsuma no Karada ga, Aitsu no Geki Piston de Torokete Ita Shinjitsu",complete,True,,,,https://store.steampowered.com/app/2473000/,https://vndb.org/v13947
1201960,Harajuku Dating Paradise,2014-07-04,2014-07,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v1953,r34991,Nanpa Nama Hame Nakadashi Banzai,complete,True,,,,https://store.steampowered.com/app/1201960/,https://vndb.org/v1953
313740,Sakura Spirit,2014-07-09,2014-07,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v15251,r34064,Sakura Spirit,complete,True,Sakura Spirit,$9.99,False,https://store.steampowered.com/app/313740/,https://vndb.org/v15251
313730,Sunrider: Mask of Arcadius,2014-07-09,2014-07,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v14112,r48298,Sunrider: Mask of Arcadius,complete,True,Sunrider: Mask of Arcadius,Free,True,https://store.steampowered.com/app/313730/,https://vndb.org/v14112
313020,Soul Gambler,2014-07-10,2014-07,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v11868,r36826,Soul Gambler,complete,True,Soul Gambler,$2.99,False,https://store.steampowered.com/app/313020/,https://vndb.org/v11868
305490,Heileen 3: New Horizons,2014-07-17,2014-07,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v9414,r36825,Heileen 3: New Horizons,complete,True,Heileen 3: New Horizons,-75%,False,https://store.steampowered.com/app/305490/,https://vndb.org/v9414
292400,Unrest,2014-07-23,2014-07,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Unrest,$9.99,False,https://store.steampowered.com/app/292400/,
307190,Nicole,2014-07-25,2014-07,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v10587,r21452,Nicole,complete,True,Nicole,-75%,False,https://store.steampowered.com/app/307190/,https://vndb.org/v10587
313360,The Maker's Eden,2014-07-30,2014-07,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Maker's Eden,$8.99,False,https://store.steampowered.com/app/313360/,
311680,Flower Shop: Winter In Fairbrook,2014-07-31,2014-07,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v6533,r12975,The Flower Shop: Winter In Fairbrook,complete,True,Flower Shop: Winter In Fairbrook,-75%,False,https://store.steampowered.com/app/311680/,https://vndb.org/v6533
270170,Depression Quest,2014-08-11,2014-08,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Depression Quest,Free,True,https://store.steampowered.com/app/270170/,
314200,Bionic Heart,2014-08-13,2014-08,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v2300,r4498,Bionic Heart,complete,True,Bionic Heart,-75%,False,https://store.steampowered.com/app/314200/,https://vndb.org/v2300
272600,Detective Grimoire,2014-08-18,2014-08,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Detective Grimoire,$6.99,False,https://store.steampowered.com/app/272600/,
307050,Shan Gui (山桂),2014-08-19,2014-08,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v15972,r37415,Shan Gui,complete,True,Shan Gui (山桂),$0.99,False,https://store.steampowered.com/app/307050/,https://vndb.org/v15972
316140,Appointment with FEAR (Standalone),2014-08-26,2014-08,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Appointment with FEAR (Standalone),$4.99,False,https://store.steampowered.com/app/316140/,
301380,Date Warp,2014-09-02,2014-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v4134,r36271,Date Warp,complete,True,Date Warp,$9.99,False,https://store.steampowered.com/app/301380/,https://vndb.org/v4134
310080,Hatoful Boyfriend,2014-09-04,2014-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v7836,r35207,Hatoful Kareshi ~Kibou no Gakuen to Shiroi Tsubasa~,complete,True,Hatoful Boyfriend,$9.99,False,https://store.steampowered.com/app/310080/,https://vndb.org/v7836
316720,Planetarian ~the reverie of a little planet~ Steam Edition,2014-09-12,2014-09,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v34,r34973,planetarian ~Chiisana Hoshi no Yume~,complete,True,,,,https://store.steampowered.com/app/316720/,https://vndb.org/v34
321840,Rising Angels: Reborn,2014-09-12,2014-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v13896,r36487,Rising Angels: Reborn,complete,True,Rising Angels: Reborn,Free,True,https://store.steampowered.com/app/321840/,https://vndb.org/v13896
321190,Cho Dengeki Stryker All Ages Version,2014-09-19,2014-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v2375,r35709;r65683,Dengeki Stryker,complete,True,Cho Dengeki Stryker All Ages Version,-75%,False,https://store.steampowered.com/app/321190/,https://vndb.org/v2375
317290,Bionic Heart 2,2014-09-22,2014-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v11257,r23171;r38936,Bionic Heart 2,complete,True,Bionic Heart 2,-75%,False,https://store.steampowered.com/app/317290/,https://vndb.org/v11257
324170,Pyrite Heart,2014-09-25,2014-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v12328,r36795,Pyrite Heart,complete,True,Pyrite Heart,$4.99,False,https://store.steampowered.com/app/324170/,https://vndb.org/v12328
321290,Dandelion - Wishes brought to you -,2014-09-29,2014-09,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v10792,r36819,Dandelion ~Neoege Buneun Baram~,complete,True,Dandelion - Wishes brought to you -,$29.99,False,https://store.steampowered.com/app/321290/,https://vndb.org/v10792
351900,Pregnancy,2014-10-06,2014-10,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v16936,r39031,Pregnancy,complete,True,,,,https://store.steampowered.com/app/351900/,https://vndb.org/v16936
525050,Artisan: Going Home Again;Artisan: Going Home Again - Demo,2014-10-13,2014-10,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v16296,r37271;r49023,Artisan: Going Home Again,complete;trial,True,,,,https://store.steampowered.com/app/525050/,https://vndb.org/v16296
317300,Roommates,2014-10-15,2014-10,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v10588,r32434;r54590,Roommates,complete,True,Roommates,-75%,False,https://store.steampowered.com/app/317300/,https://vndb.org/v10588
329480,Snow Light,2014-10-24,2014-10,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v15168,r35951,Snow Light,complete,True,Snow Light,$9.99,False,https://store.steampowered.com/app/329480/,https://vndb.org/v15168
319970,The Detail,2014-10-28,2014-10,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Detail,$2.99,False,https://store.steampowered.com/app/319970/,
270490,The Forest of Doom (Standalone),2014-10-30,2014-10,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Forest of Doom (Standalone),$4.99,False,https://store.steampowered.com/app/270490/,
327410,A Bird Story,2014-11-07,2014-11,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,A Bird Story,$3.99,False,https://store.steampowered.com/app/327410/,
319230,Gold Rush! Anniversary,2014-11-07,2014-11,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Gold Rush! Anniversary,$4.99,False,https://store.steampowered.com/app/319230/,
291170,Royal Defense,2014-11-10,2014-11,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Royal Defense,$14.99,False,https://store.steampowered.com/app/291170/,
331290,Miko Gakkou: Second Year,2014-11-13,2014-11,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v13082,r37311,Miko Gakkou ~2-nensei,complete,True,,,,https://store.steampowered.com/app/331290/,https://vndb.org/v13082
316600,QP Shooting - Dangerous!!,2014-11-14,2014-11,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,QP Shooting - Dangerous!!,$7.99,False,https://store.steampowered.com/app/316600/,
328270,Leviathan: The Last Day of the Decade,2014-11-18,2014-11,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v13124,r46808,Leviafan: Poslednij den' Dekady,complete,True,Leviathan: The Last Day of the Decade,$4.99,False,https://store.steampowered.com/app/328270/,https://vndb.org/v13124
331470,Everlasting Summer,2014-11-19,2014-11,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v3126,r112596;r132990;r48362;r83045,Beskonechnoe leto,complete,True,Everlasting Summer,Free,True,https://store.steampowered.com/app/331470/,https://vndb.org/v3126
333220,Cherry Tree High I! My! Girls!,2014-11-20,2014-11,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v16314,r37313,Manken! I! My! Girls!,complete,True,,,,https://store.steampowered.com/app/333220/,https://vndb.org/v16314
326480,If My Heart Had Wings,2014-11-24,2014-11,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v9093,r26773,"Kono Oozora ni, Tsubasa o Hirogete",complete,True,If My Heart Had Wings,-80%,False,https://store.steampowered.com/app/326480/,https://vndb.org/v9093
279440,Joe Dever's Lone Wolf HD Remastered,2014-11-27,2014-11,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Joe Dever's Lone Wolf HD Remastered,$14.99,False,https://store.steampowered.com/app/279440/,
642090,Coming Out On Top;Coming Out On Top v1.7.4,2014-12-10,2014-12,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v10836;v13036,r107035;r122635,Coming Out On Top,complete,True,,,,https://store.steampowered.com/app/642090/,https://vndb.org/v10836
294810,BlazBlue: Continuum Shift Extend,2014-12-11,2014-12,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v6572,r37614,BLAZBLUE CONTINUUM SHIFT,complete,True,BlazBlue: Continuum Shift Extend,$19.99,False,https://store.steampowered.com/app/294810/,https://vndb.org/v6572
323490,Oblivious Garden ~Carmina Burana,2014-12-12,2014-12,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v16433,r37641,Yiwang Huayuan,complete,True,Oblivious Garden ~Carmina Burana,$14.99,False,https://store.steampowered.com/app/323490/,https://vndb.org/v16433
340740,Sunrider Academy Demo,2014-12-14,2014-12,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v16221,r37062,Sunrider Academy,trial,True,,,,https://store.steampowered.com/app/340740/,https://vndb.org/v16221
